2752	1	315.632	1930.45	3143	2233	3381	2236	332090	252	353542	2496
2753	1	384.197	2417.59	9070	780	9969	784	1193065	86	1276242	866
2754	1	385.557	2435.27	8894	1100	9719	1100	1165894	149	1247337	1257
2755	1	107.853	614.735	9268	1334	9490	1336	324874	206	340257	1544
2756	1	108.98	622.12	9140	479	9395	480	325746	55	341094	534
2758	1	583.471	2817.19	7786	1933	8665	1938	1524085	480	1681944	2428
2759	1	626.263	3025.55	7836	2035	8838	2041	1666762	1001	1843130	3093
2760	1	819.316	4060.93	8877	1384	10297	1386	2461200	388	2794561	1792
2761	1	517.065	2483.8	7491	2177	8289	2183	1278358	811	1409724	3027
2762	1	268.49	1262.99	9549	787	10056	788	852069	100	898100	890
2763	1	1354.04	6799.15	6582	2595	8255	2605	3012540	1202	3703161	3944
2764	1	1467.88	7348.68	9080	849	11605	853	4564069	557	5632153	1495
2765	1	673.439	3296.26	8975	1040	10178	1042	2049810	150	2280176	1193
2766	1	635.237	3073.16	7723	1247	8752	1249	1668322	490	1848218	1758
2767	1	236.382	1109.38	9710	945	10145	950	759344	236	797811	1185
2768	1	1129.96	5635.38	5207	4715	6275	4729	1967337	1781	2345054	6659
2769	1	1230.88	6141.12	4741	830	5923	834	2025898	810	2424506	1740
2770	1	1677.86	8629.35	6577	2173	8618	2179	3769541	466	4798264	2692
2771	1	261.332	1236.01	8462	1772	8857	1775	731011	231	770389	2006
2772	1	782.083	3871.55	7728	1702	8963	1706	2069994	456	2335738	2196
2773	1	804.644	3992.83	7446	1622	8721	1624	2065361	182	2335351	1811
2774	1	795.799	3953.11	11394	3484	13259	3488	3112693	391	3515903	3892
2776	1	1884.61	9772.6	6474	5054	8723	5064	4160415	1914	5432247	7166
2777	1	1922.45	9855	5803	2789	7982	2791	3878169	597	5080117	3459
2778	1	1610.39	8122.56	3992	6153	5206	6164	2180019	1116	2762275	7375
2779	1	1374.58	6813.91	6046	3353	7535	3359	2792857	1250	3407473	4721
2780	1	264.223	1243.39	9451	3202	9943	3210	827720	430	872518	3639
2781	1	552.056	2647.17	1628	3378	1814	3383	305620	326	334019	3708
2782	1	483.35	2295.27	7400	5245	8128	5259	1202636	737	1304237	6000
2784	1	1673.74	8274.32	3520	1293	4532	1298	1976824	1380	2508089	2882
2785	1	1379.88	6784.14	3149	1131	3896	1134	1456477	1234	1787139	2597
2786	1	1612.15	7962.2	1112	1151	1462	1151	615819	391	780172	1598
2787	1	1738.25	8571.79	5421	1686	7111	1690	3207284	1993	4103938	4038
2788	1	1676.77	8298.93	5190	2399	6676	2409	2914684	2843	3710515	5720
2791	1	740.613	3664.52	5259	629	5912	629	1298182	259	1454537	910
2792	1	4036.08	20547.3	2900	1798	4969	1803	4048096	3822	6719507	7567
2793	2	4474.22	22903.9	2469	1478	5977	2997	3679027	2536	8702337	8833
2794	2	5144.32	26382.9	928	320	2385	638	1664818	160	4040833	966
2795	3	5803.36	29946	954	677	3013	2023	1748138	524	5692164	3609
2796	3	6950.28	35910	742	175	2725	538	1870496	1060	6241031	3797
2798	3	7156.72	36997.5	370	63	1267	189	891359	294	2985641	1081
2799	3	6930.66	35708.2	474	553	1674	1675	1135431	744	3791392	4000
2802	9	17912.9	103106	254	227	2402	2085	1494723	519	13580779	6756
2807	9	17574.7	102559	124	111	1243	1002	766451	477	6957076	5298
2838	3	5039.85	30399	186	343	699	1043	366921	802	1170749	3458
2839	3	5436.27	32566.3	1251	379	4257	1108	2406601	201	7697458	1742
2840	3	4990.99	29824.6	1066	523	3669	1617	1901697	1553	6062365	6306
2841	3	4873.3	29138.5	443	551	1377	1653	696213	736	2217350	3952
2842	3	3896.65	23202.3	610	1093	2118	3302	866858	477	2697097	4717
2843	3	3892.67	23203	349	56	1161	170	483673	10	1495168	198
2844	3	3413.66	20428.9	1031	671	3181	2032	1166333	566	3587508	3753
2845	3	3556.06	21216.1	807	62	2541	190	977154	449	3001249	1565
2846	3	1744.04	10535.3	1898	164	5847	497	1124490	121	3389859	855
2848	5	13859.1	84312.8	409	15	2360	69	2013833	1	10955541	81
2849	5	14685.5	89514.2	379	165	2275	844	1998463	15	11132410	905
2850	5	14219.4	87274.5	433	283	2528	1459	2125188	205	11961997	2538
2851	5	16183.6	98170.5	344	149	2189	757	2005050	357	11769071	2534
2852	5	15689.3	94880.6	368	18	2213	93	2024880	2	11578884	101
2853	5	16201.1	97725.8	358	168	2200	846	2012396	414	11829881	3305
2854	5	14605.1	88686	538	102	3136	484	2630452	1250	15149548	7038
2855	3	1891.73	11227.8	32	28	105	91	21363	9	64692	110
2856	2	3730.4	22361.5	1939	371	4384	747	2383183	408	5430865	1606
2857	9	16327.4	98042.2	526	496	4999	4569	2935298	559	26564585	9549
2858	9	14593.8	87739.6	631	213	5613	1964	2952189	2124	26675865	21174
2889	1	1389.83	8961.13	1925	483	2480	486	927889	169	1141622	682
2890	1	1438.75	9309.56	4053	172	5276	172	2045116	51	2524942	227
2891	1	1429.94	9194.41	3732	431	4899	433	1884672	33	2324742	464
2892	1	1430.14	9208.58	4023	806	5287	810	2037002	122	2513293	932
2893	1	1416.92	9121.95	3403	1420	4472	1425	1701069	145	2098879	1568
2894	1	1248.12	7947.22	2958	1718	3734	1724	1250150	705	1523330	2459
2895	1	1413	9132.42	3537	189	4690	189	1792399	21	2205826	211
2896	1	1266.07	8029.39	2461	2129	3120	2136	1082006	159	1311184	2288
2897	1	152.904	797.359	857	1870	896	1873	43373	143	45332	2013
2898	1	156.94	824.483	7776	2700	8075	2708	403003	286	421670	2987
2899	1	161.786	842.832	9097	707	9437	710	486413	55	508721	762
2900	1	162.307	846.43	3293	126	3411	126	176591	17	184642	145
2902	1	660.452	3955.62	3247	1661	3738	1671	738327	198	822362	1862
2903	1	652.494	3891.83	3543	622	4164	625	809409	104	900632	736
2904	1	619.368	3717.18	3503	1359	4020	1363	743937	395	826023	1763
2905	1	583.209	3468.23	3734	554	4301	554	750013	102	832523	665
2906	1	626.86	3722.1	3597	1008	4142	1013	770670	224	856377	1236
2907	1	653.357	3912.31	3716	343	4315	345	844427	345	938162	701
2908	1	617.281	3676.16	3528	768	4098	775	757759	285	840180	1062
2909	1	622.179	3706.68	3625	1447	4140	1459	768278	258	852657	1708
2910	1	632.251	3720.86	3806	353	4394	353	836031	196	925493	565
2911	1	603.109	3525.75	3842	676	4407	678	798529	43	883041	719
2912	1	488.521	2809.5	4535	1151	5095	1152	752514	133	822964	1297
2913	1	529.238	3076.48	386	2215	446	2219	72545	148	79105	2363
2914	1	1117.57	5021.64	1178	242	1421	242	442265	181	525513	426
2915	1	1103.97	4954.43	2627	264	3241	264	1003679	16	1185884	280
2916	1	971.794	4305.57	2947	629	3527	632	975250	300	1135882	939
2917	1	1018.38	4530.39	3148	236	3827	236	1111176	11	1297788	247
2918	1	1018.77	4526.8	2745	141	3310	141	960924	300	1122157	453
2919	1	1025.97	4558.76	1856	312	2261	314	661598	41	773016	353
2920	1	1024.58	4538.08	2071	77	2507	77	731972	4	855434	81
2921	1	1022.52	4523.72	1531	422	1875	424	547256	193	639417	639
2922	1	1011.15	4516.75	2626	152	3167	152	912823	57	1064742	210
2923	1	960.122	4289.08	3109	1224	3766	1227	1032909	693	1200609	1966
2925	1	924.141	4142.55	2238	2885	2661	2892	698417	474	811309	3385
2926	1	1292.04	5999.58	4777	2223	6022	2233	2119003	771	2581656	3057
2927	1	1362.21	6359.88	278	595	361	596	132726	51	163888	647
2929	2	3412.36	17014.5	865	336	2077	667	1055480	21	2361850	713
2932	2	2780.9	13535.6	871	234	2042	468	866501	19	1879216	506
2933	2	2903.49	14105.4	1085	677	2452	1358	1086870	283	2363900	1970
2934	2	3019.71	14720.6	920	30	2187	62	1009059	2	2200811	64
2935	2	2990.81	14587	1012	315	2290	627	1043417	242	2274822	1155
2936	2	2908.98	14240.8	1312	564	3026	1138	1330893	221	2904219	1598
