1643	2450.83	2549.85	1983.72	2431.62	254.062	535.656	203.999	437.76	4642.55	4054.78	114.137	21.163	10.2183	831.351	114.162	11.4002	19.9811	41.8989	51.9702	123.758
1644	5657.38	6246.84	4142.39	5207.71	651.308	1558.1	458.492	1071.05	11388	8809.12	70.1298	16.3276	10.332	1434.66	70.1402	12.4736	14.1861	35.271	43.4926	97.6156
1645	6329.91	6970.32	4596.58	5786.48	728.499	1737.07	509.785	1192.87	12733.7	9791.86	75.9376	16.948	10.3516	1580.4	75.9477	12.7603	14.5393	35.993	44.4294	107.421
1649	6229.97	6852.6	4507.95	5688.59	709.869	1707.53	495.885	1165.15	12528.5	9614.61	68.5276	9.72027	3.36772	1576.83	68.5342	5.71863	7.36936	28.9962	37.3472	99.0477
1651	6210.38	6835.37	4498.2	5666.66	706.578	1706.53	494.961	1161.92	12491	9583.42	68.6714	9.46807	3.34527	1577.11	68.6911	5.68744	7.12591	27.1203	34.7735	99.041
1652	10100.7	10979.4	7556.99	9231.37	1083.24	2525.32	792.317	1777.04	19829.5	15521.5	273.73	29.3929	3.84426	2828.44	273.73	10.1964	23.0411	51.8279	67.488	340.49
1653	9605.08	10435.1	7193.27	8783.42	1033.11	2406.76	754.198	1692.35	18849.3	14771.4	261.614	27.9107	3.79315	2572.23	261.612	9.69037	22.0135	50.3156	65.5835	323.551
1654	9267.93	10049.5	6925.95	8483.39	996.01	2312.23	725.48	1633.06	18175.2	14254.8	250.322	27.0635	3.74455	2448.15	250.334	9.43503	21.373	49.2218	63.9242	309.45
1655	10068.7	10903.3	7503.45	9189.55	1082.74	2503.7	784.339	1767.77	19736.7	15443.4	270.258	28.7762	3.79449	2632.69	270.253	9.83448	22.7362	51.2635	66.9508	336.465
1656	2606.75	2695.93	2075.75	2561.16	264.951	563.3	208.194	456.727	4939.1	4272.87	111.351	13.484	3.21732	810.505	111.375	4.41991	12.2814	33.3765	42.4084	121.348
1657	2629.5	2712.38	2083.39	2576.53	266.774	565.697	208.952	457.369	4976.54	4294.12	111.76	13.6169	3.23446	808.657	111.781	4.46144	12.3899	33.6118	42.7195	121.826
1658	6234.76	6896	4515.28	5690.09	710.351	1733.33	496.149	1169.13	12563.2	9614.07	70.7342	9.76418	3.31703	1504.23	70.7459	5.72994	7.35128	27.3287	35.1315	100.966
1659	6869.79	7551.2	4932.02	6225.74	782.763	1888.95	542.452	1277.93	13810.8	10522.6	75.838	10.1198	3.39115	1601.17	75.8455	5.99198	7.51899	28.0486	35.9801	110.143
1660	6146.79	6734.16	4422.28	5595.82	699.202	1678.73	486.383	1145.77	12337.2	9453.66	67.1706	9.24334	3.32594	1449.42	67.1918	5.58684	6.98244	27.0919	34.6322	96.3554
1661	6051.14	6636.87	4359.42	5515.62	688.851	1655.95	479.561	1127.58	12152.6	9319.41	66.3165	9.15328	3.32621	1454.76	66.3356	5.60462	6.87487	26.9796	34.5588	94.983
1662	6111.41	6686.52	4389.34	5567.1	695.605	1664.89	482.047	1138.42	12260.8	9399.05	66.2814	9.21768	3.33708	1443.94	66.3011	5.54891	7.00586	27.1234	34.7202	95.0455
1663	5992.24	6559.63	4311.33	5451.81	684.193	1643.05	474.697	1118.71	12019.2	9205.22	67.6205	10.6877	4.79261	1416.27	67.6388	7.0709	8.40944	28.576	36.1403	95.7877
