1812	1	53.857	610.818	10081	1085	10167	1085	170385	88	181856	1173
1813	1	52.63	594.104	7807	2746	7857	2746	128289	203	137118	2949
1814	1	58.6681	703.906	6377	4064	6427	4065	118130	292	125534	4357
1815	1	254.805	3130.98	6048	2375	6242	2375	503504	227	526937	2606
1820	1	337.807	4120.75	703	125	742	125	78672	8	82927	133
1821	1	340.581	4206.52	7805	1947	8190	1947	878893	243	927263	2198
1822	1	330.411	4079.25	5966	4785	6222	4787	643050	400	680198	5191
1823	1	62.6824	716.21	8545	2126	8630	2127	169219	161	179571	2287
1824	1	71.4886	820.971	9998	1687	10092	1688	227518	129	239979	1817
1825	1	69.2734	793.832	8279	2211	8357	2214	182367	178	192522	2391
1826	1	60.1113	682.375	8472	4275	8547	4277	160318	350	170442	4626
1827	1	59.0121	670.972	7676	5285	7757	5286	143007	396	152053	5682
1828	1	63.298	765.017	9927	761	10004	761	199162	73	210896	834
1829	1	364.331	4495.53	2588	2926	2736	2930	312955	279	331577	3205
1830	1	315.526	3899.72	10083	2202	10486	2204	1046300	279	1101253	2483
1831	1	292.728	3608.97	10313	3086	10747	3089	995545	315	1046689	3404
1832	1	56.2337	672.455	10069	892	10169	892	178692	105	190279	997
1833	1	62.033	707.353	10261	1523	10348	1523	201665	113	213838	1636
1834	1	59.6282	677.935	9555	1291	9653	1291	180334	108	191560	1399
1835	1	283.306	3485.48	7108	3471	7347	3473	660074	395	692920	3870
1836	1	395.143	4883.55	8508	1862	8960	1862	1111365	273	1178730	2143
1837	1	79.7273	913.357	7782	3032	7880	3035	198728	255	208893	3289
1838	1	65.0931	743.439	3366	2242	3393	2242	69294	199	73348	2441
1839	1	79.7144	916.121	9870	786	9984	787	251991	57	264902	843
1840	1	80.4317	922.99	9629	1115	9727	1116	248006	100	260489	1216
1841	1	63.0089	756.967	9454	1332	9517	1332	188669	91	199830	1427
1842	1	64.3348	765.564	9886	599	9977	599	199626	62	211473	662
1844	1	58.9259	672.144	8579	1948	8667	1948	160062	164	170085	2112
1845	1	63.2064	719.429	8760	2052	8842	2052	175636	206	186138	2259
1846	1	81.5541	936.888	10201	1392	10299	1392	266100	119	279517	1511
1847	1	52.1985	588.886	8184	2219	8248	2219	133148	265	142512	2485
1848	1	113.635	1634.57	9930	777	10086	777	365583	40	381343	818
1849	1	613.472	8944.89	7636	2622	8259	2622	1535734	578	1676186	3237
1850	1	658.35	9601.57	10643	844	11621	844	2335883	256	2551961	1106
1851	1	165.637	2292.43	9921	1065	10175	1065	537955	164	560379	1231
1852	1	155.315	2145.48	8571	1265	8740	1265	433941	255	451962	1522
1853	1	100.836	1442.77	10045	947	10165	947	326312	183	340952	1131
1854	1	514.802	7493.39	5864	4746	6264	4748	995373	1144	1073672	5931
1855	1	560.148	8163.6	5525	852	5941	852	1026706	349	1109146	1218
1856	1	769.114	11147.9	7880	2195	8612	2195	1982310	428	2195793	2642
1857	1	111.915	1602.87	8715	1788	8859	1789	316401	161	330115	1950
1858	1	191.039	2650.19	8747	1694	8975	1694	547344	125	570662	1820
1859	1	196.272	2724.73	8481	1619	8738	1619	547752	138	571036	1759
1860	1	195.905	2708.75	12956	3511	13259	3514	829193	286	864292	3800
1861	1	297.609	4282.66	6147	1840	6394	1840	602056	135	632311	1975
2038	5	0	0	0	357	0	1798	0	1234665	0	6258029
2040	17	42484.5	265154	80	74	1674	1248	1396345	7105	23750730	122079
2041	9	20992.7	132323	174	63	1687	596	1308402	24212	11809099	218827
